source_json,input_image,image_index,product_index,old_reference,gpt5_reference,reference_applied,size_csv,size_gpt5,price_csv,price_gpt5,confidence_reference,alignment_score,accepted,evidence,warnings
PHOTO-2026-06-08-16-55-31 2.json,input_images\PHOTO-2026-06-08-16-55-31 2.jpg,1,2,,SJ 1381,SJ 1381,70*70,70*70,,4950 dh,0.96,75.0,Oui,Ligne «Size 70*70» sous la référence,"[""Un seul prix «4950 dh» est affiché ; supposé commun aux deux tailles faute d’indication contraire.""]"
PHOTO-2026-06-08-16-55-31 3.json,input_images\PHOTO-2026-06-08-16-55-31 3.jpg,1,1,,cj 1359,cj 1359,163*75*36cm,163*75*36cm,4850.0,4850 dh,0.98,100.0,Oui,Texte blanc en bas à droite : « cj 1359 »,[]
PHOTO-2026-06-08-16-55-31 4.json,input_images\PHOTO-2026-06-08-16-55-31 4.jpg,1,2,,SC 151,SC 151,,75*50,,3200 dh,0.98,100.0,Oui,Texte en haut à droite,[]
PHOTO-2026-06-08-16-55-31 5.json,input_images\PHOTO-2026-06-08-16-55-31 5.jpg,1,1,,SC 150,SC 150,,75*50,3200.0,3200 dh,0.97,100.0,Oui,Haut droit: 'SC 150',[]
PHOTO-2026-06-08-16-55-31 6.json,input_images\PHOTO-2026-06-08-16-55-31 6.jpg,1,1,,SC 149,SC 149,,75*50,3200.0,3200 dh.,0.96,100.0,Oui,Haut droite: 'SC 149',"[""Deux tables visibles mais une seule référence/tailles/prix affichés.""]"
PHOTO-2026-06-08-16-55-31 6.json,input_images\PHOTO-2026-06-08-16-55-31 6.jpg,1,2,,,,,,,,,,Non,,"[""Deux tables visibles mais une seule référence/tailles/prix affichés."", ""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-55-31.json,input_images\PHOTO-2026-06-08-16-55-31.jpg,1,1,,cj 1323,cj 1323,,150*80*35,3950.0,3950 dh,0.98,100.0,Oui,Texte en haut à gauche : « cj 1323 »,[]
PHOTO-2026-06-08-16-55-31.json,input_images\PHOTO-2026-06-08-16-55-31.jpg,1,2,,,,,,3950.0,,,,Non,,"[""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-55-32 2.json,input_images\PHOTO-2026-06-08-16-55-32 2.jpg,1,1,,131,131,,70*40*85,1600.0,1600 dh,0.98,100.0,Oui,Texte en haut à droite : « 131 »,[]
PHOTO-2026-06-08-16-55-32.json,input_images\PHOTO-2026-06-08-16-55-32.jpg,1,1,149,SC 149,SC 149,75*50,75*50,3200.0,3200 dh,0.98,170.0,Oui,Texte en haut à droite : « SC 149 ».,"[""Deux tables visibles mais une seule référence/tailles/prix indiqués dans l’image.""]"
PHOTO-2026-06-08-16-55-32.json,input_images\PHOTO-2026-06-08-16-55-32.jpg,1,2,149,,,75*50,,3200.0,,,,Non,,"[""Deux tables visibles mais une seule référence/tailles/prix indiqués dans l’image."", ""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-55-33 2.json,input_images\PHOTO-2026-06-08-16-55-33 2.jpg,1,1,,JS 094.,JS 094.,,70*45*85,1700.0,1700 dh.,0.97,100.0,Oui,Texte en haut à droite « JS 094. »,[]
PHOTO-2026-06-08-16-55-33.json,input_images\PHOTO-2026-06-08-16-55-33.jpg,1,1,,JS 095.,JS 095.,,70*45*85,1700.0,1700 dh.,0.99,100.0,Oui,Texte en haut à droite : « JS 095. »,[]
PHOTO-2026-06-08-16-55-34 2.json,input_images\PHOTO-2026-06-08-16-55-34 2.jpg,1,1,,A 23,A 23,55*85,55*85,1600.0,1600 dh,0.97,100.0,Oui,Texte en haut à droite « A 23 »,[]
PHOTO-2026-06-08-16-55-34 3.json,input_images\PHOTO-2026-06-08-16-55-34 3.jpg,1,1,,A 38,A 38,,65*45*88,1600.0,1600 dh.,0.98,100.0,Oui,Texte en haut à droite : 'A 38',[]
PHOTO-2026-06-08-16-55-34 4.json,input_images\PHOTO-2026-06-08-16-55-34 4.jpg,1,1,RMJ,A 30.,A 30.,,90*43*85,1700.0,1700 dh.,0.98,100.0,Oui,"Texte en haut à droite : “A 30.”, “Size 90*43*85”, “1700 dh.”",[]
PHOTO-2026-06-08-16-55-34 5.json,input_images\PHOTO-2026-06-08-16-55-34 5.jpg,1,1,,A 28,A 28,,70*45*85,1700.0,1700 dh,0.95,100.0,Oui,Texte en haut à droite : 'A 28. Size 70*45*85 1700 dh.',[]
PHOTO-2026-06-08-16-55-34 8.json,input_images\PHOTO-2026-06-08-16-55-34 8.jpg,1,1,,c922,c922,,1+4,3450.0,3450 dh,0.96,100.0,Oui,Encadré blanc en haut à droite : 'c922' au-dessus de '1+4' et '3450 dh'.,"[""Logos et noms de boutique ignorés ('Rim Cristal').""]"
PHOTO-2026-06-08-16-55-34.json,input_images\PHOTO-2026-06-08-16-55-34.jpg,1,1,,A 29.,A 29.,,90*40*85,,1700 dh.,0.97,100.0,Oui,Texte en haut à droite : « A 29. »,[]
PHOTO-2026-06-08-16-55-35 2.json,input_images\PHOTO-2026-06-08-16-55-35 2.jpg,1,1,,920,920,,,2100.0,2100 dh,0.93,100.0,Oui,"Étiquette jaune en haut à droite : ""920"" au-dessus de ""2100 dh"".","[""Deux tables visibles mais une seule étiquette ; aucune taille indiquée.""]"
PHOTO-2026-06-08-16-55-35 2.json,input_images\PHOTO-2026-06-08-16-55-35 2.jpg,1,2,,,,,,2100.0,,,,Non,,"[""Deux tables visibles mais une seule étiquette ; aucune taille indiquée."", ""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-55-36 2.json,input_images\PHOTO-2026-06-08-16-55-36 2.jpg,1,1,,952,952,,70x30x220,3700.0,3700 dh,0.98,100.0,Oui,"Étiquette jaune en haut à gauche : ""952""",[]
PHOTO-2026-06-08-16-55-36 5.json,input_images\PHOTO-2026-06-08-16-55-36 5.jpg,1,1,SC 1194,SC 11904,SC 11904,90x90,90x90,1200.0,1200 dh.,0.99,100.0,Oui,"Bloc jaune en bas à droite avec le texte ""SC 11904 90x90 1200 dh.""",[]
PHOTO-2026-06-08-16-55-36.json,input_images\PHOTO-2026-06-08-16-55-36.jpg,1,1,,7029,7029,,,2800.0,2800 dh,0.97,100.0,Oui,"Étiquette jaune en haut à droite : ""7029"" au-dessus de ""2800 dh"".","[""Plusieurs articles visibles, une seule référence/prix affichés."", ""Aucune taille visible.""]"
PHOTO-2026-06-08-16-55-39 2.json,input_images\PHOTO-2026-06-08-16-55-39 2.jpg,1,1,,id 15,id 15,,,2800.0,2800 dh,0.96,100.0,Oui,"Badge jaune en haut à gauche: ""id 15""",[]
PHOTO-2026-06-08-16-55-39 2.json,input_images\PHOTO-2026-06-08-16-55-39 2.jpg,1,2,,,,,,2800.0,,,,Non,,"[""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-55-39 3.json,input_images\PHOTO-2026-06-08-16-55-39 3.jpg,1,2,,CJ 1250.,CJ 1250.,,200x40x40 cm,,2950 dh,0.94,100.0,Oui,"Bloc jaune en bas à gauche : texte ""CJ 1250.""","[""Ponctuation finale (.) peut être typographique et non partie de la référence.""]"
PHOTO-2026-06-08-16-55-39 5.json,input_images\PHOTO-2026-06-08-16-55-39 5.jpg,1,1,,2310,2310,,,32.0,3200 dh,0.93,20.0,Oui,"Étiquette jaune en haut à droite : ""2310"" au-dessus de ""3200 dh""",[]
PHOTO-2026-06-08-16-55-39 5.json,input_images\PHOTO-2026-06-08-16-55-39 5.jpg,1,2,,,,,,32.0,,,,Non,,"[""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-55-39.json,input_images\PHOTO-2026-06-08-16-55-39.jpg,1,1,,C 932,C 932,,,2450.0,2450 dh,0.98,100.0,Oui,Étiquette jaune en haut à droite: « C 932 2450 dh »,[]
PHOTO-2026-06-08-16-55-39.json,input_images\PHOTO-2026-06-08-16-55-39.jpg,1,2,,,,,,2450.0,,,,Non,,"[""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-55-40 3.json,input_images\PHOTO-2026-06-08-16-55-40 3.jpg,1,1,,kd 159,kd 159,,,1700.0,1700dh,0.98,100.0,Oui,étiquette jaune en haut à gauche,[]
PHOTO-2026-06-08-16-55-40 3.json,input_images\PHOTO-2026-06-08-16-55-40 3.jpg,1,2,,,,,,,,,,Non,,"[""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-55-40 4.json,input_images\PHOTO-2026-06-08-16-55-40 4.jpg,1,1,922A,c 922 A,c 922 A,,,1950.0,1950 dh,0.97,100.0,Oui,Étiquette jaune en bas à droite,"[""Aucune taille lisible sur l’image.""]"
PHOTO-2026-06-08-16-55-40 5.json,input_images\PHOTO-2026-06-08-16-55-40 5.jpg,1,1,,,,,,,6100,0.05,20.0,Non,aucune référence visible,"[""Aucune référence commerciale lisible sur l'image."", ""Deux montants visibles sur l'étiquette prix jaune en haut à droite : \""6100\"" et \""2950 dh\"" ; devise seulement indiquée pour le second.""]"
PHOTO-2026-06-08-16-55-40 6.json,input_images\PHOTO-2026-06-08-16-55-40 6.jpg,1,1,,cj 1201,cj 1201,,,39.5,3950 dh,0.96,20.0,Oui,étiquette jaune en haut à droite « cj 1201 »,[]
PHOTO-2026-06-08-16-55-40 6.json,input_images\PHOTO-2026-06-08-16-55-40 6.jpg,1,2,,,,,,,,,,Non,,"[""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-55-40 7.json,input_images\PHOTO-2026-06-08-16-55-40 7.jpg,1,2,,A 2337,A 2337,,,,3200 dh,0.98,100.0,Oui,Étiquette jaune en haut à droite : 'A 2337 3200 dh',"[""Aucune taille lisible sur l'image.""]"
PHOTO-2026-06-08-16-55-40.json,input_images\PHOTO-2026-06-08-16-55-40.jpg,1,,,C 919,C 919,,,,2100 dh,0.96,100.0,Oui,Encadré jaune en bas à gauche : 'C 919' et juste en dessous '2100 dh'.,"[""Taille non indiquée."", ""Deux tables visibles mais une seule référence/prix affichés.""]"
PHOTO-2026-06-08-16-55-41 3.json,input_images\PHOTO-2026-06-08-16-55-41 3.jpg,1,1,2329,2329,2329,,80*80/48*48,3800.0,3800 dh,0.97,100.0,Oui,Étiquette jaune en haut à gauche avec le texte « ref 2329 »,"[""La mention « ref » est un libellé et n’a pas été incluse dans la référence extraite."", ""Les dimensions « 80*80/48*48 » semblent indiquer deux tailles; un seul prix est indiqué.""]"
PHOTO-2026-06-08-16-55-41 4.json,input_images\PHOTO-2026-06-08-16-55-41 4.jpg,1,1,,8191,8191,,,,650 dh,0.98,100.0,Oui,Pastille prix en haut à droite : « 8191 » au-dessus de « 650 dh ».,"[""Aucune taille lisible sur l’image ; plusieurs hauteurs visibles mais non spécifiées.""]"
PHOTO-2026-06-08-16-55-41 6.json,input_images\PHOTO-2026-06-08-16-55-41 6.jpg,1,2,,92323,92323,,,,1300 dh,0.98,100.0,Oui,"Étiquette orange en haut à droite affichant ""92323"" et ""1300 dh""","[""Aucune taille lisible sur l'image.""]"
PHOTO-2026-06-08-16-55-41.json,input_images\PHOTO-2026-06-08-16-55-41.jpg,1,1,,2309,2309,,,3450.0,3450 dh,0.98,100.0,Oui,Étiquette jaune en bas à droite : « 2309 » au-dessus de « 3450 dh ».,"[""Aucune taille visible sur l’image.""]"
PHOTO-2026-06-08-16-55-42 2.json,input_images\PHOTO-2026-06-08-16-55-42 2.jpg,1,1,,2408,2408,,,2950.0,2950 dh,0.96,100.0,Oui,Étiquette jaune en haut à droite : '2408' au-dessus de '2950 dh',[]
PHOTO-2026-06-08-16-55-42 4.json,input_images\PHOTO-2026-06-08-16-55-42 4.jpg,1,1,,A 001,A 001,,,,3450 dh,0.98,100.0,Oui,"Étiquette bleue en haut à gauche avec ""A 001"" et ""3450 dh"".",[]
PHOTO-2026-06-08-16-55-42 5.json,input_images\PHOTO-2026-06-08-16-55-42 5.jpg,1,1,,SC 126,SC 126,,,3450.0,3450 dh,0.99,100.0,Oui,Bloc jaune en haut à droite,[]
PHOTO-2026-06-08-16-55-42 5.json,input_images\PHOTO-2026-06-08-16-55-42 5.jpg,1,2,,,,,,3450.0,,,,Non,,"[""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-55-42 6.json,input_images\PHOTO-2026-06-08-16-55-42 6.jpg,1,1,,kd 022,kd 022,,,,2300 dh,0.96,100.0,Oui,étiquette jaune en haut à gauche indiquant 'kd 022' au-dessus de '2300 dh',[]
PHOTO-2026-06-08-16-55-42 7.json,input_images\PHOTO-2026-06-08-16-55-42 7.jpg,1,1,247,kd 247,kd 247,,,1800.0,1800 dh,0.95,100.0,Oui,étiquette jaune en haut à gauche : 'kd 247',[]
PHOTO-2026-06-08-16-55-42.json,input_images\PHOTO-2026-06-08-16-55-42.jpg,1,1,,2377,2377,,,,2650 dh,0.98,100.0,Oui,"Étiquette orange en bas à gauche, référence au-dessus du prix",[]
PHOTO-2026-06-08-16-55-43 2.json,input_images\PHOTO-2026-06-08-16-55-43 2.jpg,1,1,,SS 016,SS 016,,74w*96d*108h,,2800 dh,0.99,100.0,Oui,Encadré bleu en haut à droite,[]
PHOTO-2026-06-08-16-55-43 3.json,input_images\PHOTO-2026-06-08-16-55-43 3.jpg,1,1,045,ST 045,ST 045,,,4450.0,4450 dh,0.99,100.0,Oui,"étiquette jaune en haut à gauche : ""ST 045""",[]
PHOTO-2026-06-08-16-55-43 4.json,input_images\PHOTO-2026-06-08-16-55-43 4.jpg,1,1,2200,SC 150,SC 150,,120*60*45,2200.0,2200 dh,0.99,100.0,Oui,Encadré bleu en haut à gauche : 'SC 150',[]
PHOTO-2026-06-08-16-55-43 6.json,input_images\PHOTO-2026-06-08-16-55-43 6.jpg,1,1,,21804,21804,,1+4,39.5,3950 dh,0.98,20.0,Oui,"Etiquette bleue en haut à gauche : ""21804"" au-dessus de ""1+4"" et ""3950 dh""",[]
PHOTO-2026-06-08-16-55-43 6.json,input_images\PHOTO-2026-06-08-16-55-43 6.jpg,1,2,,,,,,39.5,,,,Non,,"[""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-55-44 2.json,input_images\PHOTO-2026-06-08-16-55-44 2.jpg,1,1,160,kd 160,kd 160,180x40cm,180x40cm,1800.0,1800 dh,0.98,170.0,Oui,Encadré blanc en bas à droite : 'kd 160',[]
PHOTO-2026-06-08-16-55-44 2.json,input_images\PHOTO-2026-06-08-16-55-44 2.jpg,1,2,160,,,180x40cm,,1800.0,,,,Non,,"[""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-55-44 3.json,input_images\PHOTO-2026-06-08-16-55-44 3.jpg,1,1,,118,118,,,,2450 dh,0.95,100.0,Oui,"Encadré blanc en haut à droite : ""118"" au-dessus de ""2450 dh""",[]
PHOTO-2026-06-08-16-55-44 5.json,input_images\PHOTO-2026-06-08-16-55-44 5.jpg,1,1,,ID-17,ID-17,,,2950.0,2950 dh,0.98,100.0,Oui,encart jaune en haut à droite,"[""Une petite étiquette sur la table de gauche est pr\u0003\u0019sente mais illisible ; aucune autre r\u0000e9f\u0000e9rence lisible.""]"
PHOTO-2026-06-08-16-55-44 6.json,input_images\PHOTO-2026-06-08-16-55-44 6.jpg,1,1,,ID-18,ID-18,,,0.0,2800 dh,0.98,20.0,Oui,Étiquette jaune en haut à droite : « ID-18 » avec « 2800 dh ».,"[""Aucune taille lisible sur l’image."", ""De petits autocollants sur les plateaux semblent contenir du texte mais sont illisibles.""]"
PHOTO-2026-06-08-16-55-44 6.json,input_images\PHOTO-2026-06-08-16-55-44 6.jpg,1,2,,,,,,0.0,,,,Non,,"[""Aucune taille lisible sur l’image."", ""De petits autocollants sur les plateaux semblent contenir du texte mais sont illisibles."", ""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-55-44 7.json,input_images\PHOTO-2026-06-08-16-55-44 7.jpg,1,1,,c 926,c 926,,,,2450 dh,0.96,20.0,Oui,étiquette jaune en haut à droite : 'c 926',"[""Deux tables visibles mais aucune taille n'est indiquée."", ""Un seul prix affiché; incertain s'il s'applique à une pièce ou à un ensemble."", ""'marber' semble décrire le matériau et non une référence.""]"
PHOTO-2026-06-08-16-55-44 7.json,input_images\PHOTO-2026-06-08-16-55-44 7.jpg,1,2,,,,,,,,,,Non,,"[""Deux tables visibles mais aucune taille n'est indiquée."", ""Un seul prix affiché; incertain s'il s'applique à une pièce ou à un ensemble."", ""'marber' semble décrire le matériau et non une référence."", ""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-55-44.json,input_images\PHOTO-2026-06-08-16-55-44.jpg,1,2,1+4,kd 242,kd 242,,1+4,3200.0,3200 dh,0.98,100.0,Oui,cadre jaune en haut à droite « kd 242 1+4 3200 dh »,[]
PHOTO-2026-06-08-16-55-45 2.json,input_images\PHOTO-2026-06-08-16-55-45 2.jpg,1,1,,js 32 B,js 32 B,,,14.5,1450 dh,0.98,20.0,Oui,Étiquette rose en haut à droite: 'js 32 B' au-dessus de '1450 dh',"[""Aucune taille lisible sur l'image.""]"
PHOTO-2026-06-08-16-55-45 2.json,input_images\PHOTO-2026-06-08-16-55-45 2.jpg,1,2,,,,,,14.5,,,,Non,,"[""Aucune taille lisible sur l'image."", ""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-55-45 2.json,input_images\PHOTO-2026-06-08-16-55-45 2.jpg,1,3,,,,,,14.5,,,,Non,,"[""Aucune taille lisible sur l'image."", ""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-55-45 3.json,input_images\PHOTO-2026-06-08-16-55-45 3.jpg,1,1,,js 28 A,js 28 A,,,,850 dh,0.98,20.0,Oui,étiquette rouge en haut à droite,"[""Aucune taille visible sur l'image.""]"
PHOTO-2026-06-08-16-55-45 3.json,input_images\PHOTO-2026-06-08-16-55-45 3.jpg,1,2,,,,,,,,,,Non,,"[""Aucune taille visible sur l'image."", ""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-55-45 3.json,input_images\PHOTO-2026-06-08-16-55-45 3.jpg,1,3,,,,,,,,,,Non,,"[""Aucune taille visible sur l'image."", ""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-55-45 4.json,input_images\PHOTO-2026-06-08-16-55-45 4.jpg,1,1,2672,ref 2672,ref 2672,,85*85/45*45,2950.0,2950 dh,0.98,100.0,Oui,Encadré jaune en haut à droite : « ref 2672 »,"[""Deux tailles indiquées « 85*85/45*45 » pour une seule référence ; un seul prix affiché.""]"
PHOTO-2026-06-08-16-55-45 5.json,input_images\PHOTO-2026-06-08-16-55-45 5.jpg,1,1,1208,cj 1208,cj 1208,Standard,,3950.0,3950 dh,0.86,100.0,Oui,étiquette jaune en bas à gauche,"[""Aucune taille lisible sur l'image.""]"
PHOTO-2026-06-08-16-55-45 6.json,input_images\PHOTO-2026-06-08-16-55-45 6.jpg,1,2,,A 2339,A 2339,,,,3450 dh,0.99,100.0,Oui,encadré jaune en haut à droite,"[""D’autres étiquettes sont visibles sur les produits mais le texte est illisible."", ""Aucune taille lisible."", ""L’encadré ne précise pas explicitement à quel article il se rapporte.""]"
PHOTO-2026-06-08-16-55-45.json,input_images\PHOTO-2026-06-08-16-55-45.jpg,1,1,,ID 21,ID 21,,,28.0,2800 dh,0.98,100.0,Oui,Encadré jaune en haut à droite : 'ID 21',[]
PHOTO-2026-06-08-16-59-26 2.json,input_images\PHOTO-2026-06-08-16-59-26 2.jpg,1,1,,h788-1,h788-1,,,7500.0,7500 dh,0.98,100.0,Oui,Étiquette jaune en haut à droite,"[""Aucune taille visible sur l'image.""]"
PHOTO-2026-06-08-16-59-26.json,input_images\PHOTO-2026-06-08-16-59-26.jpg,1,1,,2101.,2101.,,135 cm,9800.0,9800 dh.,0.96,100.0,Oui,"Texte en haut à gauche : « 2101. », « Size 135 cm », « 9800 dh. »",[]
PHOTO-2026-06-08-16-59-27 2.json,input_images\PHOTO-2026-06-08-16-59-27 2.jpg,1,1,,H 2017-1,H 2017-1,,,6500.0,6500 dh,0.99,100.0,Oui,Encadré rouge en haut à droite.,"[""Aucune autre référence ou taille lisible sur l’image.""]"
PHOTO-2026-06-08-16-59-27 3.json,input_images\PHOTO-2026-06-08-16-59-27 3.jpg,1,1,232,CT 232,CT 232,,,5500.0,5500 dh.,0.98,100.0,Oui,Étiquette rouge en haut à droite avec 'CT 232' et '5500 dh.',"[""D’autres petites étiquettes sur les objets décoratifs sont présentes mais illisibles ; aucune référence supplémentaire extraite.""]"
PHOTO-2026-06-08-16-59-27 4.json,input_images\PHOTO-2026-06-08-16-59-27 4.jpg,1,1,784,H 784,H 784,non spécifiée,,6500.0,6500 dh,0.97,100.0,Oui,Encart rouge en haut à droite avec le code et le prix.,[]
PHOTO-2026-06-08-16-59-27.json,input_images\PHOTO-2026-06-08-16-59-27.jpg,1,1,,788,788,,6 chaises,7500.0,7500 dh,0.98,100.0,Oui,encadré rouge en haut à droite,[]
PHOTO-2026-06-08-17-10-48 2.json,input_images\PHOTO-2026-06-08-17-10-48 2.jpg,1,1,,rim005,rim005,,,14.8,1480 dh,0.98,100.0,Oui,Étiquette violette en haut à gauche indiquant « rim005 »,"[""Aucune taille lisible sur l'image.""]"
PHOTO-2026-06-08-17-10-48 3.json,input_images\PHOTO-2026-06-08-17-10-48 3.jpg,1,1,mo005,rim005,rim005,,,,1480 dh,0.98,100.0,Oui,étiquette rose en haut à gauche 'rim005',[]
PHOTO-2026-06-08-17-10-48 4.json,input_images\PHOTO-2026-06-08-17-10-48 4.jpg,1,1,,rim005,rim005,,,,1480 dh,0.99,100.0,Oui,étiquette violette en haut à gauche,[]
PHOTO-2026-06-08-17-10-49 2.json,input_images\PHOTO-2026-06-08-17-10-49 2.jpg,1,1,,rim005,rim005,,,,1480 dh,0.98,100.0,Oui,"Encadré rose/jaune en haut à gauche : ""rim005"" et ""1480 dh""",[]
PHOTO-2026-06-08-17-10-49 4.json,input_images\PHOTO-2026-06-08-17-10-49 4.jpg,1,1,,rim003,rim003,,,,1480 dh,0.95,100.0,Oui,Étiquette rose en haut à gauche « rim003 »; prix juste dessous « 1480 dh »,[]
PHOTO-2026-06-08-17-10-49 6.json,input_images\PHOTO-2026-06-08-17-10-49 6.jpg,1,1,,rim003,rim003,,,1480.0,1480 dh,0.99,100.0,Oui,Encadré violet/jaune en haut à gauche: 'rim003' et '1480 dh'.,[]
PHOTO-2026-06-08-17-10-50 2.json,input_images\PHOTO-2026-06-08-17-10-50 2.jpg,1,,,rim001,rim001,,,,1200 dh,0.98,100.0,Oui,Pastille rose en haut à gauche: 'rim001' ; juste en dessous pastille jaune: '1200 dh'.,[]
PHOTO-2026-06-08-17-10-50 4.json,input_images\PHOTO-2026-06-08-17-10-50 4.jpg,1,,,rim001,rim001,,,,1200 dh,0.98,100.0,Oui,Encadré rose/jaune en haut à gauche : « rim001 » et prix « 1200 dh »,[]
PHOTO-2026-06-08-17-10-50.json,input_images\PHOTO-2026-06-08-17-10-50.jpg,1,1,,rim003,rim003,,,14.8,1480 dh,0.98,20.0,Oui,"Encart violet/jaune en haut à gauche affichant ""rim003"" et le prix ""1480 dh"".",[]
PHOTO-2026-06-08-17-10-50.json,input_images\PHOTO-2026-06-08-17-10-50.jpg,1,2,,,,,,14.8,,,,Non,,"[""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-17-10-51 2.json,input_images\PHOTO-2026-06-08-17-10-51 2.jpg,1,1,,rim001,rim001,,,1200.0,1200 dh,0.98,100.0,Oui,Étiquette rose en haut à gauche: 'rim001',[]
PHOTO-2026-06-08-17-10-51 3.json,input_images\PHOTO-2026-06-08-17-10-51 3.jpg,1,1,,rim001,rim001,,,1200.0,1200 dh,0.99,100.0,Oui,Encadré rose 'rim001' + encadré jaune '1200 dh' en haut à gauche,[]
PHOTO-2026-06-08-17-10-51 4.json,input_images\PHOTO-2026-06-08-17-10-51 4.jpg,1,1,,rim001,rim001,,,1200.0,1200 dh,0.99,100.0,Oui,Étiquette rose/jaune en haut à gauche : « rim001 » et « 1200 dh »,"[""Aucune taille lisible sur l'image.""]"
PHOTO-2026-06-08-17-10-51 5.json,input_images\PHOTO-2026-06-08-17-10-51 5.jpg,1,1,,rim004,rim004,,,450.0,"450,00",0.98,100.0,Oui,"Étiquette rose en haut avec le texte 'rim004' et le prix '450,00'.",[]
PHOTO-2026-06-08-17-10-51 7.json,input_images\PHOTO-2026-06-08-17-10-51 7.jpg,1,1,,rim004,rim004,,,450.0,"450,00",0.98,100.0,Oui,"Encadré rose en haut : « rim004 450,00 »","[""Taille non visible sur l’image.""]"
PHOTO-2026-06-08-17-10-51.json,input_images\PHOTO-2026-06-08-17-10-51.jpg,1,1,,rim001,rim001,,,1200.0,1200 dh,0.98,100.0,Oui,Encart rose en haut à gauche : 'rim001' ; juste en dessous dans l'encart jaune : '1200 dh',[]
PHOTO-2026-06-08-17-10-52 2.json,input_images\PHOTO-2026-06-08-17-10-52 2.jpg,1,1,,rim004,rim004,,,,"450,00",0.98,100.0,Oui,"Encadré violet en haut à gauche : 'rim004 450,00'",[]
PHOTO-2026-06-08-17-10-52 3.json,input_images\PHOTO-2026-06-08-17-10-52 3.jpg,1,1,,rim004,rim004,,,450.0,"450,00",0.99,100.0,Oui,"Étiquette rose en haut avec 'rim004' et '450,00'","[""Aucune taille visible sur l'image.""]"
PHOTO-2026-06-08-17-10-52 4.json,input_images\PHOTO-2026-06-08-17-10-52 4.jpg,1,1,,rim002,rim002,,,14.8,1480 dh,0.98,20.0,Oui,Étiquette en haut à gauche : 'rim002' au-dessus de '1480 dh'.,[]
PHOTO-2026-06-08-17-10-52 4.json,input_images\PHOTO-2026-06-08-17-10-52 4.jpg,1,2,,,,,,14.8,,,,Non,,"[""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-17-10-52 4.json,input_images\PHOTO-2026-06-08-17-10-52 4.jpg,1,3,,,,,,14.8,,,,Non,,"[""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-17-10-52 4.json,input_images\PHOTO-2026-06-08-17-10-52 4.jpg,1,4,,,,,,14.8,,,,Non,,"[""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-17-10-52 5.json,input_images\PHOTO-2026-06-08-17-10-52 5.jpg,1,1,,rim002,rim002,,,,1480 dh,0.99,100.0,Oui,Encadré rose en haut à gauche indiquant « rim002 »,"[""Aucune taille lisible sur l'image.""]"
PHOTO-2026-06-08-17-10-52.json,input_images\PHOTO-2026-06-08-17-10-52.jpg,1,1,,rim004,rim004,,,450.0,"450,00",0.99,100.0,Oui,"Étiquette rose en haut : « rim004 » au-dessus de « 450,00 »",[]
