name,slug,reference,marque,rubrique,categorie,famille,description,url_image1,url_image2,url_image3,url_image4,url_image5,price,colors,stock,weight,badge,is_active,is_featured,is_new,is_bestseller,rating,reviews_count,category_slug,subcategory_slug,care_instructions,origin_country,collection_name,seo_title,seo_description,price_wholesale,wholesale_min_qty,is_available_on_site,has_color_variants,width_cm,depth_cm,height_cm
Objet décoratif en forme de paon avec finition dorée et détails en rouge,objet-decoratif-en-forme-de-paon-avec-finition-doree-et-details-en-rouge-8254,8254,,Décoration,,,"Ce magnifique objet décoratif représente un paon avec une finition en or brillant, ses ailes ornées de détails rouges évoquant des plumes sophistiquées. Idéal pour embellir un intérieur élégant, il peut être placé sur une console, une étagère ou une table pour apporter une touche de luxe et de raffinement à votre espace. Son design élaboré et ses couleurs vives en font un élément de décoration captivant adapté à la décoration intérieure de style contemporain ou classique dans un marché marocain.",,,,,,0.00,"[""Orange"", ""Rouge"", ""Beige""]",10000,,,true,false,false,false,0,0,objets-decoratifs,objets-design,,,,Objet décoratif en forme de paon avec finition dorée et détails en rouge,"Ce magnifique objet décoratif représente un paon avec une finition en or brillant, ses ailes ornées de détails rouges évoquant des plumes sophistiquées. Idéal pour embellir un intérieur élégant, il peut être placé sur une console, une étagère ou une table pour apporter une touche de luxe et de raffi",0,1,false,false,,,
Vase décoratif en céramique,vase-decoratif-en-ceramique-8193-2-1-2,8193/2-1-2,,Décoration,,,"Vase décoratif en céramique avec une forme originale évoquant un petit animal ou une figure abstraite, disponible en deux couleurs : terre cuite et blanc. Son design moderne et ses formes douces en font un élément d'accent dans un salon, une entrée ou une table de réception, apportant une touche d'originalité et de contemporary à la décoration intérieure.",/uploads/products/8193-2-1-2-001.jpg,,,,,170.00,"[""Beige"", ""Blanc""]",10000,,,true,false,false,false,0,0,objets-decoratifs,vases,,,,Vase décoratif en céramique,"Vase décoratif en céramique avec une forme originale évoquant un petit animal ou une figure abstraite, disponible en deux couleurs : terre cuite et blanc. Son design moderne et ses formes douces en font un élément d'accent dans un salon, une entrée ou une table de réception, apportant une touche d'o",0,1,true,false,,,
Vase décoratif en céramique,vase-decoratif-en-ceramique-8189-2-1-2,8189/2-1-2,,Décoration,Objets décoratifs,Vases,"Ce vase décoratif en céramique présente une forme moderne et artistique avec une silhouette fluide et asymétrique. Sa finition matte en blanc ou brun ajoute une touche élégante et naturelle, idéal pour apporter une ambiance contemporaine et chaleureuse dans un salon, une entrée ou une chambre. Sa conception originale en fait un point focal surprenant qui sublime une composition florale ou en tant qu'objet standalone pour enrichir votre décoration intérieure à la marocain.",/uploads/products/8189-2-1-2-001.jpg,,,,,170.00,"[""Blanc"", ""Marron""]",10000,,,true,false,false,false,0,0,objets-decoratifs,vases,,,,Vase décoratif en céramique,"Ce vase décoratif en céramique présente une forme moderne et artistique avec une silhouette fluide et asymétrique. Sa finition matte en blanc ou brun ajoute une touche élégante et naturelle, idéal pour apporter une ambiance contemporaine et chaleureuse dans un salon, une entrée ou une chambre. Sa co",0,1,true,false,,,
Vase décoratif,vase-decoratif-8191-2-1-2,8191/2-1-2,,Décoration,Objets décoratifs,,"Vases décoratifs en céramique de forme moderne avec motif ovale et ouverture artistique. Leur design épuré et leur finition satinée en font des éléments parfaits pour embellir un intérieur contemporain. Ces vases peuvent être placés sur une console, une table basse ou une étagère pour apporter une touche d'élégance et mettre en valeur des fleurs ou simplement comme objet de décoration. Leur silhouette ronde et leur ouverture unique créent une ambiance chaleureuse et moderne dans un salon ou une entrée.",/uploads/products/8191-2-1-2-001.jpg,,,,,0.00,"[""Beige"", ""Blanc""]",10000,,,true,false,false,false,0,0,objets-decoratifs,vases,,,,Vase décoratif,"Vases décoratifs en céramique de forme moderne avec motif ovale et ouverture artistique. Leur design épuré et leur finition satinée en font des éléments parfaits pour embellir un intérieur contemporain. Ces vases peuvent être placés sur une console, une table basse ou une étagère pour apporter une t",0,1,false,false,,,
Vase,vase-8197-2-1-2,8197/2-1-2,,Décoration,Objets décoratifs,Vases,"Ce vase décoratif présente une forme arrondie avec un design moderne et épuré, réalisé en céramique avec une finition matte. Il se distingue par sa silhouette sphérique avec un col étroit, idéal pour mettre en valeur des fleurs ou en tant qu'objet de décoration seul. Sa finition en blanc ou noir apporte une touche élégante et contemporaine, parfaite pour embellir un salon, une entrée ou une chambre à coucher dans un intérieur marocain moderne ou minimaliste.",/uploads/products/8197-2-1-2-001.jpg,,,,,0.00,"[""Blanc""]",10000,,,true,false,false,false,0,0,objets-decoratifs,vases,,,,Vase,"Ce vase décoratif présente une forme arrondie avec un design moderne et épuré, réalisé en céramique avec une finition matte. Il se distingue par sa silhouette sphérique avec un col étroit, idéal pour mettre en valeur des fleurs ou en tant qu'objet de décoration seul. Sa finition en blanc ou noir app",0,1,false,false,,,
Vase décoratif en céramique,vase-decoratif-en-ceramique-8281-2-1-2,8281/2-1-2,,Décoration,,,"Vase décoratif en céramique avec finition effet marbre dans une tonalité beige clair. Son design moderne et rectiligne, avec des motifs circulaires texturés, crée une pièce élégante et sophistiquée. Parfait pour mettre en valeur des fleurs ou comme objet de décoration sur une console, une table basse ou une étagère dans un intérieur marocain contemporain ou classique. Ce vase apporte une touche de douceur et d'originalité à votre décoration intérieure, tout en étant pratique pour accueillir des arrangements floraux ou comme élément décoratif autonome.",,,,,,0.00,"[""Beige""]",10000,,,true,false,false,false,0,0,objets-decoratifs,vases,,,,Vase décoratif en céramique,"Vase décoratif en céramique avec finition effet marbre dans une tonalité beige clair. Son design moderne et rectiligne, avec des motifs circulaires texturés, crée une pièce élégante et sophistiquée. Parfait pour mettre en valeur des fleurs ou comme objet de décoration sur une console, une table bass",0,1,false,false,,,
Vase décoratif en céramique blanche,vase-decoratif-en-ceramique-blanche-8281,8281,,Décoration,Objets décoratifs,Vases,"Vases décoratifs en céramique blanche avec finition texturée en spirale. Leur design moderne et élégant apporte une touche artistique à tout intérieur, idéal pour embellir une console, une étagère ou comme pièce centrale sur une table basse. Adaptés à une utilisation en décoration intérieure dans le salon, la salle à manger ou une entrée, ils complètent harmonieusement un décor contemporain ou minimaliste.",/uploads/products/8281-001.jpg,/uploads/products/8281-002.jpg,,,,190.00,"[""Blanc""]",10000,,,true,false,false,false,0,0,objets-decoratifs,vases,,,,Vase décoratif en céramique blanche,"Vases décoratifs en céramique blanche avec finition texturée en spirale. Leur design moderne et élégant apporte une touche artistique à tout intérieur, idéal pour embellir une console, une étagère ou comme pièce centrale sur une table basse. Adaptés à une utilisation en décoration intérieure dans le",0,1,true,false,,,
Vases,vases-8385,8385,,Décoration,,,"Deux vases décoratifs en céramique avec un motif de lignes en relief, l'un vert foncé et l'autre blanc, idéaux pour la décoration intérieure. Leur design moderne et épuré convient parfaitement à un salon, une salle à manger ou une entrée, apportant une touche élégante et contemporaine à l'espace. Leur finition lisse et leur motif texturé en font des éléments décoratifs à la fois fonctionnels et esthétiques, pouvant accueillir des fleurs ou servir de pièces maîtresses sur un meuble ou une étagère.",,,,,,190.00,"[""Vert"", ""Blanc""]",10000,,,true,false,false,false,0,0,objets-decoratifs,vases,,,,Vases,"Deux vases décoratifs en céramique avec un motif de lignes en relief, l'un vert foncé et l'autre blanc, idéaux pour la décoration intérieure. Leur design moderne et épuré convient parfaitement à un salon, une salle à manger ou une entrée, apportant une touche élégante et contemporaine à l'espace. Le",0,1,true,false,,,
Vase décoration en béton texturé,vase-decoration-en-beton-texture-8287,8287,,Décoration,Objets décoratifs,Vases,"Ce sont deux vases décoratifs au design contemporain avec une finition en aspect pierre ou béton, caractérisés par leur forme cylindrique avec une surface texturée et un look brut. Idéal pour agrémenter un intérieur moderne, ils peuvent être placés sur une table, une étagère ou un rebord de fenêtre pour apporter une touche de style industriel ou naturel. Leur design simple et leur finition rugueuse en font des éléments de décoration élégants, leur permettant de s’intégrer harmonieusement dans divers espaces résidentiels ou professionnels pour une ambiance contemporaine et chic.",/uploads/products/8287-001.jpg,,,,,230.00,"[""Gris""]",10000,,,true,false,false,false,0,0,objets-decoratifs,vases,,,,Vase décoration en béton texturé,"Ce sont deux vases décoratifs au design contemporain avec une finition en aspect pierre ou béton, caractérisés par leur forme cylindrique avec une surface texturée et un look brut. Idéal pour agrémenter un intérieur moderne, ils peuvent être placés sur une table, une étagère ou un rebord de fenêtre ",0,1,true,false,,,
Bol en céramique,bol-en-ceramique-8292-2-1-2,8292/2-1-2,,Décoration,Objets décoratifs,Vases et accessoires,"Ce bol en céramique arbore une finition matte dans une teinte beige naturelle, évoquant une esthétique élégante et sobre. Sa forme profonde et arrondie est idéale pour la présentation de fruits, de petits objets décoratifs ou comme pièce maîtresse sur une table d'appoint. Son design simple mais raffiné s'intègre parfaitement dans un intérieur contemporain ou bohème, apportant une touche chaleureuse et naturelle à votre espace de vie. Compatible avec une décoration de salon, de salle à manger ou d'entrée, cet accessoire allie fonctionnalité et esthétique.",,,,,,280.00,"[""Beige""]",10000,,,true,false,false,false,0,0,arts-de-la-table,bols,,,,Bol en céramique,"Ce bol en céramique arbore une finition matte dans une teinte beige naturelle, évoquant une esthétique élégante et sobre. Sa forme profonde et arrondie est idéale pour la présentation de fruits, de petits objets décoratifs ou comme pièce maîtresse sur une table d'appoint. Son design simple mais raff",0,1,true,false,,,
Vase décoratif en céramique à texture coquille,vase-decoratif-en-ceramique-a-texture-coquille-8292,8292,,Décoration,,,"Deux vases décoratifs en céramique au design élégant avec une finition intérieure à texture épines. Ces vases ont une forme organique, évoquant des coquilles ou des fleurs ouvertes, et apportent une touche sophistiquée à un intérieur moderne. Idéal pour mettre en valeur des fleurs ou simplement en tant qu'objet décoratif sur une table basse, une étagère ou dans un salon. Leur finition neutre leur permet de s’intégrer harmonieusement dans différents styles de décoration intérieure au Maroc.",/uploads/products/8292-001.jpg,/uploads/products/8292-002.jpg,,,,280.00,"[""Beige""]",10000,,,true,false,false,false,0,0,objets-decoratifs,vases,,,,Vase décoratif en céramique à texture coquille,"Deux vases décoratifs en céramique au design élégant avec une finition intérieure à texture épines. Ces vases ont une forme organique, évoquant des coquilles ou des fleurs ouvertes, et apportent une touche sophistiquée à un intérieur moderne. Idéal pour mettre en valeur des fleurs ou simplement en t",0,1,true,false,,,
